武装;wǔzhuāng;вооружение, вооружать(ся), вооружённый;武装力量 [wǔzhuāng lìliàng] — вооружённые силы
透露;tòulù;[en] divulge; to reveal; leak out
斗争;dòuzhēng;борьба, бороться;
指甲;zhǐjia;ноготь;
选举;xuǎnjǔ;избрать, выбирать, выборы, выборный;选举运动 [xuǎnjǔ yùndòng] — избирательная кампания
足以;zúyǐ;быть достаточным для чего-либо;还不足以说服他 этого недостаточно, чтобы его убедить
隐私;yǐnsī;личный, частный секрет, сокровенная тайна;
口音;kǒuyīn;произношение, акцент, выговор;
旋转;xuánzhuǎn;вращаться, кружиться, вертеться, вращающийся;
穿越;chuānyuè;пересекать, проходить через;
回顾;huígù;оглянуться назад, бросать ретроспективный взгляд;
扁;biǎn;плоский, сплющенный, приплюснутый;一只扁盒子 [yīzhī biǎn hézi] — плоская коробочка
欢乐;huānlè;радостный, весёлый, радоваться;欢乐送 [huānsòng] — провожать (торжественно); 欢乐会 [huānsònghuì] — проводы (церемония)
环节;huánjié;звено (цепи);
抚养;fǔyǎng;растить, вскармливать;
残酷;cánkù;жестокий, ожесточённый;残酷剥削 [cánkù bōxuē] — жестокая эксплуатация
使命;shǐmìng;миссия, предназначение, призвание;
酒精;jiǔjīng;этиловый спирт, алкоголь;酒精中毒 [jiǔjīng zhòngdú] — 1) алкоголизм 2) отравление алкоголем
场合;chǎnghé;место, случай, обстоятельства;公共场合 [gōnggòng chǎnghé] — общественные места; 在这种场合下 [zài zhèzhǒng chǎnghé xià] — при таких обстоятельствах
模型;móxíng;модель, макет, муляж;
通讯;tōngxùn;вести переписку, переписка, [почтовая] связь;
评估;pínggū;оценивать, расценка;
解除;jiěchú;устранять, снимать, увольнять, изгонять;解除武装 [jiěchú wǔzhuāng] — разоружить(ся)
给予;jǐyǔ;предосталять, оказывать;给予帮助 [jǐyǔ bāngzhù] — оказать помощь
典型;diǎnxíng;пример, образец, образцовый;
伪造;wěizào;подделывать, фальсифицировать, подделка, фальсификация;
掩盖;yǎngài;накрывать, покрывать;
团结;tuánjié;сплачивать(ся), сплочение, сплочённость, солидарность;
趴;pā;лежать ничком [на животе];趴在地上 [pā zài dìshang] — лежать ничком на земле
翘;qiào;подниматься, торчать;翘鼻子 [qiào bízi] — вздёрнутый нос
诱惑;yòuhuò;соблазнять, искушать, обольщать, соблазн, соблазнительный;
火箭;huǒjiàn;ракета, ракетный;运载火箭 [yùnzài huǒjiàn] — ракета-носитель
负担;fùdān;бремя, обуза, тяготы, нагрузка;
轮胎;lúntāi;покрышка, шина, скат;
团体;tuántǐ;коллектив, группа, организация;团体赛 [tuántǐsài] — командные состязания [соревнования]
倾向;qīngxiàng;тенденция, склонность;
遭遇;zāoyù;испытывать, подвергаться;
统治;tǒngzhì;господствовать, властвовать, править, господство, владычество, господствующий;
嘴唇;zuǐchún;губа, губы;
边缘;biānyuán;край, грань, граница;边缘科学 [biānyuán kèxué] — смежные отрасли науки
复活;fùhuó;воскреснуть, возродить(ся);复活节 [fùhuójié] — Пасха
双胞胎;shuāngbāotāi;двойня, двойняшки;
居民;jūmín;[en] resident; inhabitant
蜡烛;làzhú;свеча;
立场;lìchǎng;платформа, позиция, установка, подход;
意志;yìzhì;воля;
情形;qíngxing;обстоятельства, положение, ситуация;
仁慈;réncí;добросердечный, милосердный, милосердие;
